0,114.1638372,26.5810675
1,114.173311,26.5698713
2,114.1638178,26.5740425
3,114.162406,26.5659062
4,114.1623302,26.5658613
5,114.2985591,26.7601172
6,114.2985541,26.7601162
7,114.1730807,26.5699718
8,114.1730867,26.5698738
9,114.143543,26.5896893
10,114.1434034,26.5895995
11,114.1434054,26.5896005
12,114.1434353,26.5895955
13,114.1418446,26.5842534
14,114.1418545,26.5842554
15,114.1732382,26.5698555
16,114.1730767,26.5699238
17,114.1650076,26.562178
18,114.1649637,26.5619801
19,114.1625127,26.565911
20,114.1625127,26.565916
21,114.1232212,26.6213149
22,114.463528,26.662124
23,114.463528,26.662124
24,114.1110266,26.6298872
25,114.1308163,26.562987
26,114.1307814,26.562985
27,114.1639861,26.5711586
28,114.1639422,26.5711486
29,114.1649827,26.562038
30,114.1650106,26.562047
31,114.297706,26.7290274
32,114.2976929,26.7290183
33,114.1741351,26.5886924
34,114.1741172,26.5886865
35,114.1730808,26.5709516
36,114.1731455,26.5697787
37,114.1674198,26.5739788
38,114.1668394,26.573542
39,114.1649408,26.5618951
40,114.1649727,26.5618921
41,114.1327777,26.5659744
42,114.1309451,26.5633618
43,114.130995,26.5634447
44,114.131,26.5634317
45,114.1362527,26.5690648
46,114.1418685,26.5842134
47,114.1437575,26.589705
48,114.1437426,26.58971
49,114.1415043,26.5840009
50,114.1415103,26.5839959
51,114.1730967,26.5701357
52,114.1730987,26.5701257
53,114.1634607,26.5739661
54,114.1635006,26.5739691
55,114.1664212,26.5825976
56,114.1668321,26.5829638
57,114.1733858,26.5698762
58,114.1733609,26.5697953
59,114.2987363,26.7601545
60,114.2987463,26.7601515
61,114.1733659,26.5698003
62,114.1734277,26.5698511
63,114.1734307,26.5698451
64,114.1734078,26.5698452
65,114.1633695,26.5811484
66,114.1633735,26.5811454
67,114.1109367,26.6299313
68,114.464834,26.6621729
69,114.464834,26.6621729
70,114.0023939,26.6507395
71,113.9524177,26.7065849
72,113.9524107,26.7065859
73,113.9590937,26.6995335
74,113.9590737,26.6995365
75,114.0010225,26.6532703
76,114.1127236,26.6294067
77,114.1233291,26.6214858
78,114.1232981,26.6214248
79,114.1733081,26.5699053
80,114.173341,26.5698903
81,114.173341,26.5698903
82,114.173335,26.5698663
83,114.1665447,26.5663935
84,114.1665985,26.5664084
85,114.1632693,26.5740315
86,114.1633112,26.5741134
87,114.8563352,26.985779
88,114.8992766,27.1033201
89,114.9967531,27.2361977
90,115.111797,27.5515213
91,115.3141982,27.9846179
92,115.4340938,28.1066694
93,115.8781842,28.6565893
