0,116.2074309,28.2358433
1,116.1255244,28.3378849
2,115.9896551,28.3678716
3,115.9167295,28.6662976
4,115.9167145,28.6663186
5,115.7880695,28.5841165
6,115.7880265,28.5841466
7,115.9873366,28.3692201
8,116.1260656,28.3378485
9,116.2639778,28.1149029
10,116.2490865,27.7747626
11,116.3177233,27.9800735
12,116.2644677,28.1124013
13,116.1317044,28.3685086
14,115.9870449,28.588965
15,115.9167316,28.6665688
16,115.9167696,28.6666208
17,115.8807664,28.9830377
18,115.8460756,29.1076909
19,115.8465763,29.106464
20,115.8805568,28.9827858
21,115.9166365,28.6661205
22,115.9166025,28.6661304
23,115.9772167,28.7003159
24,115.9770794,28.700977
25,115.9167345,28.6663606
26,115.9167095,28.6663336
27,115.9217331,28.7004389
28,115.9216831,28.7004709
29,115.9323507,28.7174944
30,115.9331814,28.7174923
31,115.9217661,28.7003819
