0,115.6538612,24.9570847
1,115.6527574,24.9572298
2,115.7074366,24.9513038
3,115.7481425,24.9531352
4,115.7640278,24.9789882
5,115.783402,24.9966252
6,115.7845104,24.9969831
7,115.7387288,24.9450029
8,115.6540475,24.956992
9,115.784079,24.9967996
10,115.7832173,24.9965824
11,115.6518681,24.9581335
12,115.6540214,24.9569199
13,115.7319994,24.9402173
14,115.7687811,24.9830487
15,115.6539323,24.9569268
16,115.6539343,24.9569578
17,115.6947034,24.9669066
18,115.7021585,24.9587834
19,115.7832243,24.9965474
20,115.780608,24.9950767
21,115.758014,24.9710514
22,115.7476175,24.9524219
23,115.6508049,24.9641035
24,115.6540465,24.956962
25,115.7830246,24.9965256
26,115.7832243,24.9965974
27,115.6540144,24.9567169
28,115.6538361,24.9568646
29,115.7839113,24.9967937
30,115.7834969,24.9966901
31,115.6539473,24.9568878
32,115.6540445,24.956867
33,115.7479645,24.9528601
34,115.7480024,24.95219
35,115.782726,24.9965929
36,115.7833042,24.9966153
37,115.6539473,24.9569368
38,115.6539493,24.9568668
39,115.7832473,24.9965604
40,115.784073,24.9968596
41,115.6536809,24.9566313
42,115.6538812,24.9569667
43,115.7482824,24.951487
44,115.6540274,24.9568779
45,115.7831444,24.9965355
46,115.7834889,24.9966851
47,115.654678,24.9641521
48,115.6540615,24.956812
49,115.7832892,24.9965873
50,115.6827381,24.9693269
51,115.6540966,24.9572501
52,115.6541346,24.9568321
53,115.7832393,24.9965494
54,115.6854729,24.9696251
55,115.6538662,24.9570717
56,115.6540214,24.9569369
57,115.783425,24.9966492
58,115.8170488,25.4169567
59,115.816894,25.4137676
60,115.7834599,24.9966742
61,115.6540164,24.957233
62,115.6539944,24.9569229
63,115.78339,24.9966092
64,115.7831344,24.9965575
65,115.6539213,24.9569278
66,115.6539964,24.9569319
67,115.784078,24.9968696
68,115.7667837,24.9800042
69,115.7178159,24.9448227
70,115.6548628,24.9570644
71,115.7839442,24.9967987
72,115.7835348,24.9967241
73,115.6539113,24.9572668
74,115.6538642,24.9569797
75,115.7396912,24.9470158
76,115.7832892,24.9966023
77,115.6539263,24.9569298
78,115.6542818,24.9566333
79,115.7845373,24.9969911
80,115.7846831,24.997098
81,115.6540946,24.9571901
82,115.6539062,24.9570477
83,115.7838094,24.9967618
84,115.7837136,24.9967519
85,115.6539413,24.9569148
86,115.6544831,24.9567427
87,115.7835818,24.9966901
88,115.7746464,24.9909761
89,115.6539313,24.9569498
90,115.6538742,24.9569747
91,115.65315,24.9565804
92,115.711799,24.9462296
93,115.7480355,24.9530781
94,115.7480024,24.952217
95,115.7746234,24.9909891
96,115.7465505,24.9518015
97,115.6539623,24.9569568
98,115.6538321,24.9569696
99,115.7843526,24.9968833
100,115.7846322,24.997068
101,115.6539593,24.9572149
102,115.6538972,24.9568947
103,115.7830955,24.9965325
104,115.7830406,24.9965556
105,115.6539092,24.9569577
106,115.6539112,24.9569827
107,115.7513691,24.9540039
108,115.6543429,24.9569375
109,115.6518993,24.9597797
