0,114.1638372,26.5810675
1,114.173311,26.5698713
2,114.1623302,26.5658613
3,114.2985591,26.7601172
4,114.2985541,26.7601162
5,114.1730807,26.5699718
6,114.1730867,26.5698738
7,114.143543,26.5896893
8,114.1418545,26.5842554
9,114.1732382,26.5698555
10,114.1625127,26.565916
11,114.1232212,26.6213149
12,114.1110266,26.6298872
13,114.1308163,26.562987
14,114.1307814,26.562985
15,114.1639861,26.5711586
16,114.1639422,26.5711486
17,114.1649827,26.562038
18,114.1650106,26.562047
19,114.297706,26.7290274
20,114.2976929,26.7290183
21,114.1741351,26.5886924
22,114.1741172,26.5886865
23,114.1730808,26.5709516
24,114.1649727,26.5618921
25,114.1327777,26.5659744
26,114.1415103,26.5839959
27,114.1730967,26.5701357
28,114.1635006,26.5739691
29,114.1664212,26.5825976
30,114.1668321,26.5829638
31,114.1733858,26.5698762
32,114.1733609,26.5697953
33,114.2987363,26.7601545
34,114.2987463,26.7601515
35,114.1733659,26.5698003
36,114.1734078,26.5698452
37,114.1633695,26.5811484
38,114.1633735,26.5811454
39,114.1109367,26.6299313
40,114.0023939,26.6507395
41,113.9524177,26.7065849
42,113.9524107,26.7065859
43,113.9590937,26.6995335
44,114.1232981,26.6214248
45,114.1733081,26.5699053
46,114.173335,26.5698663
47,114.1665447,26.5663935
48,114.1633112,26.5741134
49,114.8563352,26.985779
50,115.111797,27.5515213
51,115.3141982,27.9846179
52,115.4340938,28.1066694
53,115.8781842,28.6565893
